,date
2497,74938
2498,74939
2499,74940
2500,74941
2501,74942
2502,74943
2503,74944
2504,74945
2505,74946
2506,74947
2507,74948
2508,74949
2509,74950
2510,74951
2511,74952
2512,74953
2513,74954
2514,74955
2515,74956
2516,74957
2517,74958
2518,74959
2519,74960
2520,74961
2521,74962
2522,74963
2523,74964
2524,74965
2525,74966
2526,74967
2527,74968
2528,74969
2529,74970
2530,74971
2531,74972
2532,74973
2533,74974
2534,74975
2535,74976
2536,74977
2537,74978
2538,74979
2539,74980
2540,74981
2541,74982
2542,74983
2543,74984
2544,74985
2545,74986
2546,74987
2547,74988
2548,74989
2549,74990
2550,74991
2551,74992
2552,74993
2553,74994
2554,74995
2555,74996
2556,74997
2557,74998
2558,74999
2559,75000
2560,75001
2561,75002
2562,75003
2563,75004
2564,75005
2565,75006
2566,75007
2567,75008
2568,75009
2569,75010
2570,75011
2571,75012
2572,75013
2573,75014
2574,75015
2575,75016
2576,75017
2577,75018
2578,75019
2579,75020
2580,75021
2581,75022
2582,75023
2583,75024
2584,75025
2585,75026
2586,75027
2587,75028
2588,75029
2589,75030
2590,75031
2591,75032
2592,75033
2593,75034
2594,75035
2595,75036
2596,75037
2597,75038
2598,75039
2599,75040
2600,75041
2601,75042
2602,75043
2603,75044
2604,75045
2605,75046
2606,75047
2607,75048
2608,75049
2609,75050
2610,75051
2611,75052
2612,75053
2613,75054
2614,75055
2615,75056
2616,75057
2617,75058
2618,75059
2619,75060
2620,75061
2621,75062
2622,75063
2623,75064
2624,75065
2625,75066
2626,75067
2627,75068
2628,75069
2629,75070
2630,75071
2631,75072
2632,75073
2633,75074
2634,75075
2635,75076
2636,75077
2637,75078
2638,75079
2639,75080
2640,75081
2641,75082
2642,75083
2643,75084
2644,75085
2645,75086
2646,75087
2647,75088
2648,75089
2649,75090
2650,75091
2651,75092
2652,75093
2653,75094
2654,75095
2655,75096
2656,75097
2657,75098
2658,75099
2659,75100
2660,75101
2661,75102
2662,75103
2663,75104
2664,75105
2665,75106
2666,75107
2667,75108
2668,75109
2669,75110
2670,75111
2671,75112
2672,75113
2673,75114
2674,75115
2675,75116
2676,75117
2677,75118
2678,75119
2679,75120
2680,75121
2681,75122
2682,75123
2683,75124
2684,75125
2685,75126
2686,75127
2687,75128
2688,75129
2689,75130
2690,75131
2691,75132
2692,75133
2693,75134
2694,75135
2695,75136
2696,75137
2697,75138
2698,75139
2699,75140
2700,75141
2701,75142
2702,75143
2703,75144
2704,75145
2705,75146
2706,75147
2707,75148
2708,75149
2709,75150
2710,75151
2711,75152
2712,75153
2713,75154
2714,75155
2715,75156
2716,75157
2717,75158
2718,75159
2719,75160
2720,75161
2721,75162
2722,75163
2723,75164
2724,75165
2725,75166
2726,75167
2727,75168
2728,75169
2729,75170
2730,75171
2731,75172
2732,75173
2733,75174
2734,75175
2735,75176
2736,75177
2737,75178
2738,75179
2739,75180
2740,75181
2741,75182
2742,75183
2743,75184
2744,75185
2745,75186
2746,75187
2747,79596
2748,79597
2749,79598
2750,79599
2751,79600
2752,79601
2753,79602
2754,79603
2755,79604
2756,79605
2757,79606
2758,79607
2759,79608
2760,79609
2761,79610
2762,79611
2763,79612
2764,79613
2765,79614
2766,79615
2767,79616
2768,79617
2769,79618
2770,79619
2771,79620
2772,79621
2773,79622
2774,79623
2775,79624
2776,79625
2777,79626
2778,79627
2779,79628
2780,79629
2781,79630
2782,79631
2783,79632
2784,79633
2785,79634
2786,79635
2787,79636
2788,79637
2789,79638
2790,79639
2791,79640
2792,79641
2793,79642
2794,79643
2795,79644
2796,79645
2797,79646
2798,79647
2799,79648
2800,79649
2801,79650
2802,79651
2803,79652
2804,79653
2805,79654
2806,79655
2807,79656
2808,79657
2809,79658
2810,79659
2811,79660
2812,79661
2813,79662
2814,79663
2815,79664
2816,79665
2817,79666
2818,79667
2819,79668
2820,79669
2821,79670
2822,79671
2823,79672
2824,79673
2825,79674
2826,79675
2827,79676
2828,79677
2829,79678
2830,79679
2831,79680
2832,79681
2833,79682
2834,79683
2835,79684
2836,79685
2837,79686
2838,79687
2839,79688
2840,79689
2841,79690
2842,79691
2843,79692
2844,79693
2845,79694
2846,79695
2847,79696
2848,79697
2849,79698
2850,79699
2851,79700
2852,79701
2853,79702
2854,79703
2855,79704
2856,79705
2857,79706
2858,79707
2859,79708
2860,79709
2861,79710
2862,79711
2863,79712
2864,79713
2865,79714
2866,79715
2867,79716
2868,79717
2869,79718
2870,79719
2871,79720
2872,79721
2873,79722
2874,79723
2875,79724
2876,79725
2877,79726
2878,79727
2879,79728
2880,79729
2881,79730
2882,79731
2883,79732
2884,79733
2885,79734
2886,79735
2887,79736
2888,79737
2889,79738
2890,79739
2891,79740
2892,79741
2893,79742
2894,79743
2895,79744
2896,79745
2897,79746
2898,79747
2899,79748
2900,79749
2901,79750
2902,79751
2903,79752
2904,79753
2905,79754
2906,79755
2907,79756
2908,79757
2909,79758
2910,79759
2911,79760
2912,79761
2913,79762
2914,79763
2915,79764
2916,79765
2917,79766
2918,79767
2919,79768
2920,79769
2921,79770
2922,79771
2923,79772
2924,79773
2925,79774
2926,79775
2927,79776
2928,79777
2929,79778
2930,79779
2931,79780
2932,79781
2933,79782
2934,79783
2935,79784
2936,79785
2937,79786
2938,79787
2939,79788
2940,79789
2941,79790
2942,79791
2943,79792
2944,79793
2945,79794
2946,79795
2947,79796
2948,79797
2949,79798
2950,79799
2951,79800
2952,79801
2953,79802
2954,79803
2955,79804
2956,79805
2957,79806
2958,79807
2959,79808
2960,79809
2961,79810
2962,79811
2963,79812
2964,79813
2965,79814
2966,79815
2967,79816
2968,79817
2969,79818
2970,79819
2971,79820
2972,79821
2973,79822
2974,79823
2975,79824
2976,79825
2977,79826
2978,79827
2979,79828
2980,79829
2981,79830
2982,79831
2983,79832
2984,79833
2985,79834
2986,79835
2987,79836
2988,79837
2989,79838
2990,79839
2991,79840
2992,79841
2993,79842
2994,79843
2995,79844
2996,79845
2997,79846
2998,79847
2999,79848
3000,79849
3001,79850
3002,79851
3003,79852
3004,79853
3005,79854
3006,79855
3007,79856
3008,79857
3009,79858
3010,79859
3011,79860
3012,79861
3013,79862
3014,79863
3015,79864
3016,79865
3017,79866
3018,79867
3019,79868
3020,79869
3021,79870
3022,79871
3023,79872
3024,79873
3025,79874
3026,79875
3027,79876
3028,79877
3029,79878
3030,79879
3031,79880
3032,79881
3033,79882
3034,79883
3035,79884
3036,79885
3037,79886
3038,79887
3039,79888
3040,79889
3041,79890
3042,79891
3043,79892
3044,79893
3045,79894
3046,79895
3047,79896
3048,79897
3049,79898
3050,79899
3051,79900
3052,79901
3053,79902
3054,79903
3055,79904
3056,79905
3057,79906
3058,79907
3059,79908
3060,79909
3061,79910
3062,79911
3063,79912
3064,79913
3065,79914
3066,79915
3067,79916
3068,79917
3069,79918
3070,79919
3071,79920
3072,79921
3073,79922
3074,79923
3075,79924
3076,79925
3077,79926
3078,79927
3079,79928
3080,79929
3081,79930
3082,79931
3083,79932
3084,79933
3085,79934
3086,79935
3087,79936
3088,79937
3089,79938
3090,79939
3091,79940
3092,79941
3093,79942
3094,79943
3095,79944
3096,79945
3097,79946
3098,79947
3099,79948
3100,79949
3101,79950
3102,79951
3103,79952
3104,79953
3105,79954
3106,79955
3107,79956
3108,79957
3109,79958
3110,79959
3111,79960
3112,79961
3113,79962
3114,79963
3115,79964
3116,79965
3117,79966
3118,79967
3119,79968
3120,79969
3121,79970
3122,79971
3123,79972
3124,79973
3125,79974
3126,79975
3127,79976
3128,79977
3129,79978
3130,79979
3131,79980
3132,79981
3133,79982
3134,79983
3135,79984
3136,79985
3137,79986
3138,79987
3139,79988
3140,79989
3141,79990
3142,79991
3143,79992
3144,79993
3145,79994
3146,79995
3147,79996
3148,79997
3149,79998
3150,79999
3151,80000
3152,80001
3153,80002
3154,80003
3155,80004
3156,80005
3157,80006
3158,80007
3159,80008
3160,80009
3161,80010
3162,80011
3163,80012
3164,80013
3165,80014
3166,80015
3167,80016
3168,80017
3169,80018
3170,80019
3171,80020
3172,80021
3173,80022
3174,80023
3175,80024
3176,80025
3177,80026
3178,80027
3179,80028
3180,80029
3181,80030
3182,80031
3183,80032
3184,80033
3185,80034
3186,80035
3187,80036
3188,80037
3189,80038
3190,80039
3191,80040
3192,80041
3193,80042
3194,80043
3195,80044
3196,80045
3197,80046
3198,80047
3199,80048
3200,80049
3201,80050
3202,80051
3203,80052
3204,80053
3205,80054
3206,80055
3207,80056
3208,80057
3209,80058
3210,80059
3211,80060
3212,80061
3213,80062
3214,80063
3215,80064
3216,80065
3217,80066
3218,80067
3219,80068
3220,80069
3221,80070
3222,80071
3223,80072
3224,80073
3225,80074
3226,80075
3227,80076
3228,80077
3229,80078
3230,80079
3231,80080
3232,80081
3233,80082
3234,80083
3235,80084
3236,80085
3237,80086
3238,80087
3239,80088
3240,80089
3241,80090
3242,80091
3243,80092
3244,80093
3245,80094
3246,80095
3247,80096
3248,80097
3249,80098
3250,80099
3251,80100
3252,80101
3253,80102
3254,80103
3255,80104
3256,80105
3257,80106
3258,80107
3259,80108
3260,80109
3261,80110
3262,80111
3263,80112
3264,80113
3265,80114
3266,80115
3267,80116
3268,80117
3269,80118
3270,80119
3271,80120
3272,80121
3273,80122
3274,80123
3275,80124
3276,80125
3277,80126
3278,80127
3279,80128
3280,80129
3281,80130
3282,80131
3283,80132
3284,80133
3285,80134
3286,80135
3287,80136
3288,80137
3289,80138
3290,80139
3291,80140
3292,80141
3293,80142
3294,80143
3295,80144
3296,80145
3297,80146
3298,80148
3299,80149
3300,80150
3301,80151
3302,80152
3303,80153
3304,80154
3305,80155
3306,80156
3307,80157
3308,80158
3309,80159
3310,80160
3311,80161
3312,80162
3313,80163
3314,80164
3315,80165
3316,80166
3317,80167
3318,80168
3319,80169
3320,80170
3321,80171
3322,80172
3323,80173
3324,80174
3325,80175
3326,80176
3327,80177
3328,80178
3329,80179
3330,80180
3331,80181
3332,80182
3333,80183
3334,80184
3335,80185
3336,80186
3337,80187
3338,80188
3339,80189
3340,80190
3341,80191
3342,80192
3343,80193
3344,80194
3345,80195
3346,80196
3347,80197
3348,80198
3349,80199
3350,80200
3351,80201
3352,80202
3353,80203
3354,80204
3355,80205
3356,80206
3357,80207
3358,80208
3359,80209
3360,80210
3361,80211
3362,80212
3363,80213
3364,80214
3365,80215
3366,80216
3367,80217
3368,80218
3369,80219
3370,80220
3371,80221
3372,80222
3373,80223
3374,80224
3375,80225
3376,80226
3377,80227
3378,80228
3379,80229
3380,80230
3381,80231
3382,80232
3383,80233
3384,80234
3385,80235
3386,80236
3387,80237
3388,80238
3389,80239
3390,80240
3391,80241
3392,80242
3393,80243
3394,80244
3395,80245
3396,80246
3397,80247
3398,80248
3399,80249
3400,80250
3401,80251
3402,80252
3403,80253
3404,80254
3405,80255
3406,80256
3407,80257
3408,80258
3409,80259
3410,80260
3411,80261
3412,80262
3413,80263
3414,80264
3415,80265
3416,80266
3417,80267
3418,80268
3419,80269
3420,80270
3421,80271
3422,80272
3423,80273
3424,80274
3425,80275
3426,80276
3427,80277
3428,80278
3429,80279
3430,80280
3431,80281
3432,80282
3433,80283
3434,80284
3435,80285
3436,80286
3437,80287
3438,80288
3439,80289
3440,80290
3441,80291
3442,80292
3443,80293
3444,80294
3445,80295
3446,80296
3447,80297
3448,80298
3449,80299
3450,80300
3451,80301
3452,80302
3453,80303
3454,80304
3455,80305
3456,80306
3457,80307
3458,80308
3459,80309
3460,80310
3461,80311
3462,80312
3463,80313
3464,80314
3465,80315
3466,80316
3467,80317
3468,80318
3469,80319
3470,80320
3471,80321
3472,80322
3473,80323
3474,80324
3475,80325
3476,80326
3477,80327
3478,80328
3479,80329
3480,80330
3481,80331
3482,80332
3483,80333
3484,80334
3485,80335
3486,80336
3487,80337
3488,80338
3489,80339
3490,80340
3491,80341
3492,80342
3493,80343
3494,80344
3495,80345
3496,80346
3497,80347
3498,80348
3499,80349
3500,80350
3501,80351
3502,80352
3503,80353
3504,80354
3505,80355
3506,80356
3507,80357
3508,80358
3509,80359
3510,80360
3511,80361
3512,80362
3513,80363
3514,80364
3515,80365
3516,80366
3517,80367
3518,80368
3519,80369
3520,80370
3521,80371
3522,80372
3523,80373
3524,80374
3525,80375
3526,80376
3527,80377
3528,80378
3529,80379
3530,80380
3531,80381
3532,80382
3533,80383
3534,80384
3535,80385
3536,80386
3537,80387
3538,80388
3539,80389
3540,80390
3541,80391
3542,80392
3543,80393
3544,80394
3545,80395
3546,80396
3547,80397
3548,80398
3549,80399
3550,80400
3551,80401
3552,80402
3553,80403
3554,80404
3555,80405
3556,80406
3557,80407
3558,80408
3559,80409
3560,80410
3561,80411
3562,80412
3563,80413
3564,80414
3565,80415
3566,80416
3567,80417
3568,80418
3569,80419
3570,80420
3571,80421
3572,80422
3573,80423
3574,80424
3575,80425
3576,80426
3577,80427
3578,80428
3579,80429
3580,80430
3581,80431
3582,80432
3583,80433
3584,80434
3585,80435
3586,80436
3587,80437
3588,80438
3589,80439
3590,80440
3591,80441
3592,80442
3593,80443
3594,80444
3595,80445
3596,80446
3597,80447
3598,80448
3599,80449
3600,80450
3601,80451
3602,80452
3603,80453
3604,80454
3605,80455
3606,80456
3607,80457
3608,80458
3609,80459
3610,80460
3611,80461
3612,80462
3613,80463
3614,80464
3615,80465
3616,80466
3617,80467
3618,80468
3619,80469
3620,80470
3621,80471
3622,80472
3623,80473
3624,80474
3625,80475
3626,80476
3627,80477
3628,80478
3629,80479
3630,80480
3631,80481
3632,80482
3633,80483
3634,80484
3635,80485
3636,80486
3637,80487
3638,80488
3639,80489
3640,80490
3641,85030
3642,85031
3643,85032
3644,85033
3645,85034
3646,85035
3647,85036
3648,85037
3649,85038
3650,85039
3651,85040
3652,85041
3653,85042
3654,85043
3655,85044
3656,85045
3657,85046
3658,85047
3659,85048
3660,85049
3661,85050
3662,85051
3663,85052
3664,85053
3665,85054
3666,85055
3667,85056
3668,85057
3669,85058
3670,85059
3671,85060
3672,85061
3673,85062
3674,85063
3675,85064
3676,85065
3677,85066
3678,85067
3679,85068
3680,85069
3681,85070
3682,85071
3683,85072
3684,85073
3685,85074
3686,85075
3687,85076
3688,85077
3689,85078
3690,85079
3691,85080
3692,85081
3693,85082
3694,85083
3695,85084
3696,85085
3697,85086
3698,85087
3699,85088
3700,85089
3701,85090
3702,85091
3703,85092
3704,85093
3705,85094
3706,85095
3707,85096
3708,85097
3709,85098
3710,85099
3711,85100
3712,85101
3713,85102
3714,85103
3715,85104
3716,85105
3717,85106
3718,85107
3719,85108
3720,85109
3721,85110
3722,85111
3723,85112
3724,85113
3725,85114
3726,85115
3727,85116
3728,85117
3729,85118
3730,85119
3731,85120
3732,85121
3733,85122
3734,85123
3735,85124
3736,85125
3737,85126
3738,85127
3739,85128
3740,85129
3741,85130
3742,85131
3743,85132
3744,85133
3745,85134
3746,85135
3747,85136
3748,85137
3749,85138
3750,85139
3751,85140
3752,85141
3753,85142
3754,85143
3755,85144
3756,85145
3757,85146
3758,85147
3759,85148
3760,85149
3761,85150
3762,85151
3763,85152
3764,85153
3765,85154
3766,85155
3767,85156
3768,85157
3769,85158
3770,85159
3771,85160
3772,85161
3773,85162
3774,85163
3775,85164
3776,85165
3777,85166
3778,85167
3779,85168
3780,85169
3781,85170
3782,85171
3783,85172
3784,85173
3785,85174
3786,85175
3787,85176
3788,85177
3789,85178
3790,85179
3791,85180
3792,85181
3793,85182
3794,85183
3795,85184
3796,85185
3797,85186
3798,85187
3799,85188
3800,85189
3801,85190
3802,85191
3803,85192
3804,85193
3805,85194
3806,85195
3807,85196
3808,85197
3809,85198
3810,85199
3811,85200
3812,85201
3813,85202
3814,85203
3815,85204
3816,85205
3817,85206
3818,85207
3819,85208
3820,85209
3821,85210
3822,85211
3823,85212
3824,85213
3825,85214
3826,85215
3827,85216
3828,85217
3829,85218
3830,85219
3831,85220
3832,85221
3833,85222
3834,85223
3835,85224
3836,85225
3837,85226
3838,85227
3839,85228
3840,85229
3841,85230
